adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres
False,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,"[35, 10752]",935,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike.",29.744,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,1964-01-29,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,8.12,5540,"Comedy, War"
False,/foFq1RZWQIgFuCQ0nyYccywjFyX.jpg,"[18, 10749, 36]",531428,fr,Portrait de la jeune fille en feu,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",27.738,/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,2019-09-18,Portrait of a Lady on Fire,False,8.119,2493,"Drama, Romance, History"
False,/n4GJFGzsc7NinI1VeGDXIcQjtU2.jpg,"[18, 10749]",843,cn,花樣年華,"In Hong Kong of 1962, Mrs. Chan and Mr. Chow, a journalist, move into neighbouring apartments on the same day. Their encounters are formal and polite—until a discovery about their respective spouses creates an intimate bond between them.",19.898,/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,2000-09-29,In the Mood for Love,False,8.118,2667,"Drama, Romance"
False,/iQlJyRecJeGGzQGT2rEcyAgz89F.jpg,"[10749, 18]",762975,en,Purple Hearts,"An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.",46.788,/4JyNWkryifWbWXJyxcWh3pVya6N.jpg,2022-07-29,Purple Hearts,False,8.115,2487,"Romance, Drama"
False,/mFVGzW8a2Z37NphnuB6liChiuRv.jpg,[35],38288,it,I corti,"I corti (""shorts"") by Aldo, Giovanni & Giacomo was the first stage show of the comedy trio, with the participation of Marina Massironi. It was recorded live at the Teatro Nuovo in Ferrara on 28 and 29 March 1996. Produced by Agidi, with the theatre direction of Arturo Brachetti.",6.108,/y3hEulMYSTQuvmI5jBTyWrcvJQX.jpg,1996-03-29,I corti,False,8.115,344,Comedy
False,/u546kDNwrZ1ii6q8NqqQgHwRvoW.jpg,"[80, 53]",996,en,Double Indemnity,"A rich woman and a calculating insurance agent plot to kill her unsuspecting husband after he signs a double indemnity policy. Against a backdrop of distinctly Californian settings, the partners in crime plan the perfect murder to collect the insurance, which pays double if the death is accidental.",9.985,/bNCTRXJjPvVsh71nwo6kcFzUZvh.jpg,1944-07-06,Double Indemnity,False,8.1,1765,"Crime, Thriller"
False,/1ZSWFzAP4AZuFCigZZoib2RdcUO.jpg,"[18, 9648, 53]",411088,es,Contratiempo,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy.",28.983,/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg,2017-01-06,The Invisible Guest,False,8.115,4480,"Drama, Mystery, Thriller"
False,/4PKfa0zltSrp1BJoLl8zfvYXaac.jpg,"[16, 28, 14]",663558,zh,新神榜：哪吒重生,"While living as an ordinary deliveryman and motor racing fan, Nezha encounters old nemeses and must rediscover his powers to protect his loved ones.",22.433,/np4ScPY04HESKBbpexwstKsipKe.jpg,2021-02-06,New Gods: Nezha Reborn,False,8.111,409,"Animation, Action, Fantasy"
False,/lrLIy9OFRQg4VkhrCyolfNXJEUH.jpg,[18],666,pt,Central do Brasil,"An emotional journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",9.56,/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg,1998-11-20,Central Station,False,8.1,875,Drama
False,/aFmoJntgDPR0Jd8XD1ZfFSmcqMg.jpg,"[18, 10752, 9648]",46738,fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",20.38,/yDNrRBVewTdwyCxcg4ULuyHfHot.jpg,2010-09-17,Incendies,False,8.106,2670,"Drama, War, Mystery"
False,/12imOn96zRI2EMHOjOxm2qNY2BA.jpg,"[878, 18, 10749]",38,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",65.763,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,2004-03-19,Eternal Sunshine of the Spotless Mind,False,8.102,14736,"Science Fiction, Drama, Romance"
False,/7zN7m5jEyrNxFYm2EbQJAZwAG5i.jpg,[18],103663,da,Jagten,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",21.684,/jkixsXzRh28q3PCqFoWcf7unghT.jpg,2012-06-13,The Hunt,False,8.101,4111,Drama
False,/zd7mu6dJKxkVtBdXqlEQ9W3msKl.jpg,"[18, 53]",11878,ja,用心棒,"A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men.",18.366,/tN7kYPjRhDolpui9sc9Eq9n5b2O.jpg,1961-04-25,Yojimbo,False,8.1,1411,"Drama, Thriller"
False,/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg,"[16, 28, 14]",664767,en,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",39.883,/4VlXER3FImHeFuUjBShFamhIp9M.jpg,2020-04-12,Mortal Kombat Legends: Scorpion's Revenge,False,8.1,1362,"Animation, Action, Fantasy"
False,/ryoWP1kvNcwPif6uNbuZwQfrJPy.jpg,"[35, 80]",24382,it,I soliti ignoti,"Best friends Peppe and Mario are thieves, but they're not very good at it. Still, Peppe thinks that he's finally devised a master heist that will make them rich. With the help of some fellow criminals, he plans to dig a tunnel from a rented apartment to the pawnshop next door, where they can rob the safe. But his plan is far from foolproof, and the fact that no one in the group has any experience digging tunnels proves to be the least of their problems.",11.207,/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,1958-07-26,Big Deal on Madonna Street,False,8.099,686,"Comedy, Crime"
False,/moTOuNKnM2phZCYPF49Y1Hb7WJj.jpg,[18],655,en,"Paris, Texas","A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",16.866,/tgw3TJTWgNUYCgL5Pa546VVVvSU.jpg,1984-07-16,"Paris, Texas",False,8.1,1793,Drama
False,/3RFmTz5h2UuFWEV4oH00XICBR9y.jpg,"[18, 53, 80]",146233,en,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",58.433,/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,2013-09-19,Prisoners,False,8.099,11617,"Drama, Thriller, Crime"
False,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg,"[35, 10749, 80]",239,en,Some Like It Hot,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",26.776,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,1959-03-19,Some Like It Hot,False,8.099,3414,"Comedy, Romance, Crime"
False,/175gL8LrNt9QfKwLzWn179AYvo.jpg,[18],20532,ja,山椒大夫,"In medieval Japan, a woman and her children journey to find the family's patriarch, who was exiled years before.",22.838,/rSlZ8iM4vRM0sZrrJNmjln4kZir.jpg,1954-03-31,Sansho the Bailiff,False,8.098,363,Drama
False,/9ygnsnkiRp7a97KUGx9nIUjZG5P.jpg,[18],705,en,All About Eve,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",11.112,/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,1950-11-09,All About Eve,False,8.098,1507,Drama
False,/mwdt9HsCddye6xzNvccPenaenjW.jpg,"[16, 18, 35, 878]",838240,es,Robot Dreams,A lonely dog's friendship with his robot companion takes a sad turn when an unexpected malfunction forces him to abandon Robot at the beach. Will Dog ever meet Robot again?,90.027,/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg,2023-12-06,Robot Dreams,False,8.093,488,"Animation, Drama, Comedy, Science Fiction"
False,/e782pDRAlu4BG0ahd777n8zfPzZ.jpg,"[16, 14, 18]",555604,en,Guillermo del Toro's Pinocchio,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",37.314,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,2022-11-09,Guillermo del Toro's Pinocchio,False,8.096,2857,"Animation, Fantasy, Drama"
False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,"[14, 12]",12445,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",156.001,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,2011-07-12,Harry Potter and the Deathly Hallows: Part 2,False,8.096,20343,"Fantasy, Adventure"
False,/viGCwLxupyoaLsa6hrnu1gYrB0B.jpg,[18],406,fr,La Haine,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",18.661,/iH8saz6s0Z8SPPrKaMI2KrRzTED.jpg,1995-05-31,La Haine,False,8.096,3982,Drama
False,/wqpTrmGiqMJ6onAq3zrBhfomIJl.jpg,"[16, 12, 35, 14]",532067,ja,映画 この素晴らしい世界に祝福を！紅伝説,"It is not strange that the Demon Lord's forces fear the Crimson Demons, the clan from which Megumin and Yunyun originate. Even if the Demon Lord's generals attack their village, the Crimson Demons can just easily brush them off with their supreme mastery of advanced and overpowered magic.  When Yunyun receives a seemingly serious letter regarding a potential disaster coming to her hometown, she immediately informs Kazuma Satou and the rest of his party. After a series of wacky misunderstandings, it turns out to be a mere prank by her fellow demon who wants to be an author. Even so, Megumin becomes worried about her family and sets out toward the Crimson Demons' village with the gang.  There, Kazuma and the others decide to sightsee the wonders of Megumin's birthplace. However, they soon come to realize that the nonsense threat they received might have been more than just a joke.",20.59,/fv5BgcfkpWh3V6Pb1qVlXESBOdl.jpg,2019-08-30,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,False,8.094,538,"Animation, Adventure, Comedy, Fantasy"
False,/imUJOrtNf8EWameChpaRLXSaX4w.jpg,"[16, 18, 14]",149871,ja,かぐや姫の物語,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.",16.989,/cQidJuA546OSSXKWXoiCeINDxuj.jpg,2013-11-23,The Tale of The Princess Kaguya,False,8.094,1757,"Animation, Drama, Fantasy"
False,/2BZ7PC9aISswNXV2tugmjGiriaB.jpg,"[16, 10770, 14, 28]",755812,fr,"Miraculous World : New York, les héros unis","Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week. The whole class is there...except Adrien, whose father refuses to let him go!",60.102,/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,2020-09-25,"Miraculous World: New York, United HeroeZ",False,8.093,1082,"Animation, TV Movie, Fantasy, Action"
False,/i4XlRFhNi61C2SZwgEuw8QgN59Q.jpg,[18],3780,ja,赤ひげ,"Aspiring to an easy job as personal physician to a wealthy family, Noboru Yasumoto is disappointed when his first post after medical school takes him to a small country clinic under the gruff doctor Red Beard. Yasumoto rebels in numerous ways, but Red Beard proves a wise and patient teacher. He gradually introduces his student to the unglamorous side of the profession, ultimately assigning him to care for a prostitute rescued from a local brothel.",9.809,/iYNH3Re0JSypoYaWvZtERUnNaJL.jpg,1965-04-03,Red Beard,False,8.096,350,Drama
False,/fK5ssgvtI43z19FoWigdlqgpLRE.jpg,"[16, 10751, 878]",10681,en,WALL·E,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",90.681,/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,2008-06-22,WALL·E,False,8.092,18580,"Animation, Family, Science Fiction"
False,/uaEfEkb2tjl4hN1oaSyzcxt4cEg.jpg,"[35, 18]",439,it,La dolce vita,"Episodic journey of journalist Marcello who struggles to find his place in the world, torn between the allure of Rome's elite social scene and the stifling domesticity offered by his girlfriend, all the while searching for a way to become a serious writer.",24.971,/skFeWHHBwbQNfXep9OEdrQPJKoS.jpg,1960-02-05,La Dolce Vita,False,8.092,1821,"Comedy, Drama"
False,/r8Un26Y8GhcIdtmVZVnUOccnHaj.jpg,"[18, 53, 80]",832,de,M - Eine Stadt sucht einen Mörder,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",11.107,/vWHS9MtSIc172cq5ZTPTTXSy3PV.jpg,1931-05-11,M,False,8.091,2140,"Drama, Thriller, Crime"
False,/tRI6Csmw4rKzMYDrfUx5xtyBSVE.jpg,"[18, 36, 10752]",387,de,Das Boot,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",24.609,/hNfAYNCMRthp9iruF5Q6S1z4bVA.jpg,1981-09-17,Das Boot,False,8.092,2179,"Drama, History, War"
False,/nb3xI8XI3w4pMVZ38VijbsyBqP4.jpg,"[18, 36]",872585,en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,156.263,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19,Oppenheimer,False,8.09,8992,"Drama, History"
False,/59kBgtfbhh1dalgjGvFhDL98jN.jpg,"[18, 10749]",2457,fr,Les Enfants du Paradis,"In a chaotic 19th-century Paris teeming with aristocrats, thieves, psychics, and courtesans, theater mime Baptiste is in love with the mysterious actress Garance. But Garance, in turn, is loved by three other men: pretentious actor Frederick, conniving thief Lacenaire, and Count Edouard of Montray.",9.979,/yiy9stl1jjVhW44ypkWMFDT8Ix3.jpg,1945-03-15,Children of Paradise,False,8.09,404,"Drama, Romance"
False,/zyO6j74DKMWfp5snWg6Hwo0T3Mz.jpg,"[80, 18, 9648]",548,ja,羅生門,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",13.379,/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg,1950-08-26,Rashomon,False,8.087,2174,"Crime, Drama, Mystery"
False,/wooZWiC4NWH0ahCSUOogEmVejHo.jpg,"[10751, 14]",640344,it,Me contro Te: Il film - La vendetta del Signor S,"A young couple who makes popular YouTube videos for children sets out to win an award, but an evil mastermind stands in the way of their success.",8.019,/sfeQTIRkJjWt8IPDSBcPqkrcaas.jpg,2020-01-17,Me Against You: Mr. S's Vendetta,False,8.082,465,"Family, Fantasy"
False,/inaX9PA89bJg0jE8TtEpdOX5R8D.jpg,"[28, 12, 18, 14, 53, 9648]",397567,ko,신과함께-죄와 벌,"Having died unexpectedly, firefighter Ja-hong is taken to the afterlife by 3 afterlife guardians. Only when he passes 7 trials over 49 days and proves he was innocent in human life, he’s able to reincarnate, and his 3 afterlife guardians are by his side to defend him in trial.",41.044,/gJSvIsI6oQfFim0PGyuuiCYfqKs.jpg,2017-12-20,Along with the Gods: The Two Worlds,False,8.082,1028,"Action, Adventure, Drama, Fantasy, Thriller, Mystery"
False,/zPQYSaRUzCAksd25fLEVbh3zQcv.jpg,[18],7345,en,There Will Be Blood,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",27.093,/fa0RDkAlCec0STeMNAhPaF89q6U.jpg,2007-12-26,There Will Be Blood,False,8.082,6511,Drama
False,/gPW90IPq6Go8hlT0n7Es3cFl7ly.jpg,"[18, 10770, 80]",550776,en,Believe Me: The Abduction of Lisa McVey,"On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and manages to be a victim of rape. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.",30.305,/qbJEzCzEKDHPZDiRvSSBiYEKaAH.jpg,2018-09-30,Believe Me: The Abduction of Lisa McVey,False,8.077,610,"Drama, TV Movie, Crime"
False,/pgEWI7yGYF0mM5Uf1YxSOHsBkJR.jpg,"[18, 10749]",4348,en,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",57.862,/sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg,2005-09-16,Pride & Prejudice,False,8.075,7937,"Drama, Romance"
False,/d3dkL8C7gfd8cv5xJLBJ3IG37nY.jpg,"[16, 10751]",831827,en,Far from the Tree,"On an idyllic beach in the Pacific Northwest, curiosity gets the better of a young raccoon whose frustrated parent attempts to keep them both safe.",12.227,/39oaQUS0KxyXL6KYJ2o2u03PpHz.jpg,2021-11-24,Far from the Tree,False,8.074,363,"Animation, Family"
False,/6EbxuGgAjizKqd9CmG5HG0m0t23.jpg,"[18, 10752, 36]",472454,tr,Ayla,"In 1950, amidst the ravages of the Korean War, Sergeant Süleyman stumbles upon a a half-frozen little girl, with no parents and no help in sight and he risks his own life to save her, smuggling her into his army base and out of harm’s way.",13.843,/8RELLU0RK9hRIteLzHFZ0dK8YSi.jpg,2017-10-27,Ayla: The Daughter of War,False,8.1,351,"Drama, War, History"
False,/pSjGsbqyKUzF8rHzL0vtVWV1pS6.jpg,"[18, 36, 10770]",21634,en,Prayers for Bobby,"Bobby Griffith was his mother's favorite son, the perfect all-American boy growing up under deeply religious influences in Walnut Creek, California. Bobby was also gay. Struggling with a conflict no one knew of, much less understood, Bobby finally came out to his family.",23.373,/1viFwXluAettogGDsTrSUUg29lZ.jpg,2009-01-24,Prayers for Bobby,False,8.073,576,"Drama, History, TV Movie"
False,/ojH9M6BIHnHyAXLPsm7cRi7OkLU.jpg,"[18, 36, 10749]",11659,it,La meglio gioventù,"After a fateful encounter in the summer of 1966, the lives of two brothers from a middle-class Roman family take different directions, intersecting with some of the most significant events of postwar Italian history in the following decades.",9.419,/ltmcFRvTeAgBgMLUGa15KzDSQqs.jpg,2003-06-22,The Best of Youth,False,8.075,520,"Drama, History, Romance"
False,/w5IDXtifKntw0ajv2co7jFlTQDM.jpg,"[878, 9648, 12]",62,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",43.443,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,1968-04-02,2001: A Space Odyssey,False,8.072,11371,"Science Fiction, Mystery, Adventure"
False,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",23.894,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,2017-12-01,"Three Billboards Outside Ebbing, Missouri",False,8.071,9990,"Crime, Drama"
False,/8wdxa4JgiAXvITgqkra1W0Dpii5.jpg,"[28, 18, 36]",11645,ja,乱,"With Ran, legendary director Akira Kurosawa reimagines Shakespeare's King Lear as a singular historical epic set in sixteenth-century Japan. Majestic in scope, the film is Kurosawa's late-life masterpiece, a profound examination of the folly of war and the crumbling of one family under the weight of betrayal, greed, and the insatiable thirst for power.",24.566,/jQnUtWaHYfqnXPOIf77K7Ycqk4M.jpg,1985-06-01,Ran,False,8.071,1511,"Action, Drama, History"
False,/i109vzdCkG7W3H9FxHmfpZjgh61.jpg,"[10751, 12, 18]",522518,en,A Dog's Journey,A dog finds the meaning of his own existence through the lives of the humans he meets.,48.926,/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,2019-05-03,A Dog's Journey,False,8.1,1481,"Family, Adventure, Drama"
False,/fxYazFVeOCHpHwuqGuiqcCTw162.jpg,"[14, 16, 10751]",8392,ja,となりのトトロ,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",57.672,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,1988-04-16,My Neighbor Totoro,False,8.069,7859,"Fantasy, Animation, Family"
False,/fgffluhvdOv79SkYaKrfRA0xkf4.jpg,[18],334543,en,Lion,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",24.476,/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,2016-11-24,Lion,False,8.068,6483,Drama
False,/dRKCNvOjXkRTIA3D3KAve7GRu4k.jpg,"[28, 35, 9648]",992,en,Sherlock Jr.,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",10.395,/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg,1924-04-17,Sherlock Jr.,False,8.069,966,"Action, Comedy, Mystery"
False,/lI2AHx0QQrNnEkUqUG01QHUdLDW.jpg,"[16, 14, 12, 28, 10751]",638507,en,How to Train Your Dragon: Homecoming,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",57.48,/kXj2Qrfm994yLeuADqbOieU1mUH.jpg,2019-12-03,How to Train Your Dragon: Homecoming,False,8.1,936,"Animation, Fantasy, Adventure, Action, Family"
False,/5l2kTFOC9QicBxOVpocy5pSu4i8.jpg,"[28, 18, 36]",437068,ko,택시운전사,"May, 1980. Man-seob is a taxi driver in Seoul who lives from hand to mouth, raising his young daughter alone. One day, he hears that there is a foreigner who will pay big money for a drive down to Gwangju city. Not knowing that he’s a German journalist with a hidden agenda, Man-seob takes the job.",12.843,/iXVaWbxmyPk4KZGZk5GGDGFieMX.jpg,2017-08-02,A Taxi Driver,False,8.061,957,"Action, Drama, History"
False,/r9leYNa8nTRCceZrZhP1DXkgKVb.jpg,"[27, 9648, 878]",1091,en,The Thing,"In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them.",53.017,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,1982-06-25,The Thing,False,8.061,6854,"Horror, Mystery, Science Fiction"
False,/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,"[18, 36]",381284,en,Hidden Figures,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",86.571,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,2016-12-10,Hidden Figures,False,8.059,9612,"Drama, History"
False,/2NArMoObkAbnIPvqlHC3gRGsfBb.jpg,"[80, 18, 53]",11423,ko,살인의 추억,"During the late 1980s, two detectives in a South Korean province attempt to solve the nation's first series of rape-and-murder cases.",25.141,/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,2003-05-02,Memories of Murder,False,8.059,3737,"Crime, Drama, Thriller"
False,/oc7FZ5DFRYa7wMm1q20yqljmSsm.jpg,"[18, 10749]",8422,it,Rocco e i suoi fratelli,"When a impoverished widow’s family moves to the big city, two of her five sons become romantic rivals with deadly results.",13.15,/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg,1960-10-07,Rocco and His Brothers,False,8.058,577,"Drama, Romance"
False,/ctckqAvz9aTZDtfXLmDUdMflesU.jpg,[18],785534,tr,Kağıttan Hayatlar,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",10.629,/cmru6N6Hnw2pJwuo1ctH1CxKqKZ.jpg,2021-03-12,Paper Lives,False,8.056,378,Drama
False,/y5ebTEBtpLn8PprGTWQhDfq33k8.jpg,"[18, 10749]",42229,it,Una giornata particolare,"In Rome, fascist supporter Emanuele attends a parade commemorating Adolf Hitler's historic meeting with Italian leader Benito Mussolini, leaving his apolitical wife, Antonietta, to tend to household duties. Antonietta encounters a man, Gabriele, who appears surprisingly nonplussed by the political event. Over the course of the day, the two forge a close friendship that will forever change their perceptions of life, love and politics.",9.678,/jzRn7N1mFowkQ5IkUkfWoxXJtYU.jpg,1977-08-11,A Special Day,False,8.057,649,"Drama, Romance"
False,/tGb044NgQYQJr58fta5O3OB6SpQ.jpg,"[18, 28, 80]",7347,pt,Tropa de Elite,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",46.138,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,2007-10-12,Elite Squad,False,8.053,2371,"Drama, Action, Crime"
